CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,log_Monetary,log_Frequency,Cluster,Cluster_Label,PCA1,PCA2
15426,19,5,1447.39,3,4,3,343,Loyal Customer,7.278207873697534,1.791759469228055,0,Promising,1.0973146226992156,-0.23753611203495537
15427,33,3,1483.14,3,3,3,333,Loyal Customer,7.302590758900265,1.3862943611198906,0,Promising,0.6713672087570389,-0.2891604685839235
15428,15,1,93.78,4,1,1,411,New Customer,4.551558416539442,0.6931471805599453,1,Needs Attention,-1.2185231754220247,-1.582985210098024
15429,27,2,397.35,3,2,2,322,Potential Loyalist,5.987331015826375,1.0986122886681098,1,Needs Attention,-0.20487467350346095,-0.8654128166981357
15432,23,1,171.19,3,1,1,311,Potential Loyalist,5.148598518298095,0.6931471805599453,1,Needs Attention,-0.9654997422470369,-1.333683762448509
15433,214,2,533.3,1,2,2,122,Lost Customer,6.2809574789637255,1.0986122886681098,2,Lost,-0.9654320907822123,0.8572584492247475
15434,8,5,1041.48,4,4,3,443,Loyal Customer,6.94935776883665,1.791759469228055,0,Promising,0.9898246014448405,-0.4324820896435108
15435,22,1,149.29,3,1,1,311,Potential Loyalist,5.012566760946003,0.6931471805599453,1,Needs Attention,-1.0271269284835907,-1.3832943563019382
15436,12,3,1122.53,4,3,3,433,Loyal Customer,7.024230793538577,1.3862943611198906,0,Promising,0.6368883991030344,-0.5563407511042482
15437,262,1,200.16,1,1,1,111,Hibernating,5.304100611303764,0.6931471805599453,2,Lost,-2.0449250337101272,0.8019886976304625
15438,131,1,156.57999999999998,2,1,1,211,Hibernating,5.059933265817542,0.6931471805599453,1,Needs Attention,-1.5309244241385669,-0.41636110476984234
15440,55,3,383.68,2,3,2,232,At Risk,5.952411819844281,1.3862943611198906,1,Needs Attention,-0.09464902416486536,-0.5025279136766618
15442,249,1,594.0,1,1,2,112,Hibernating,6.38856140554563,0.6931471805599453,2,Lost,-1.452240376113898,1.0141856522819486
15443,2,7,3236.91,4,4,4,444,Champion,8.08268333891615,2.0794415416798357,3,High Value,1.8351899813057047,-0.015775791605588663
15444,9,2,1418.26,4,2,3,423,New Customer,7.257890888001,1.0986122886681098,0,Promising,0.5029045742010125,-0.6410050598180711
15445,264,1,113.5,1,1,1,111,Hibernating,4.740574822994295,0.6931471805599453,2,Lost,-2.329917340099675,0.6501603626864247
15447,331,1,155.17,1,1,1,111,Hibernating,5.050945157499754,0.6931471805599453,2,Lost,-2.5021772577884507,1.3290158318811502
15448,313,1,494.64,1,1,2,112,Hibernating,6.2058498567482925,0.6931471805599453,2,Lost,-1.8509040472843956,1.5186754465213828
15449,26,3,974.52,3,3,3,333,Loyal Customer,6.882970662159506,1.3862943611198906,0,Promising,0.5001921573180794,-0.4764163860035119
15450,30,1,429.84,3,1,2,312,Potential Loyalist,6.0657367914825695,0.6931471805599453,1,Needs Attention,-0.5512505604016562,-0.996950463908954
15452,30,3,538.73,3,3,2,332,Loyal Customer,6.291069014516638,1.3862943611198906,0,Promising,0.19166754697093996,-0.6192893625968583
15453,2,7,1388.37,4,4,3,443,Loyal Customer,7.236605685971544,2.0794415416798357,0,Promising,1.421818974007277,-0.269976497779376
15454,362,1,179.1,1,1,1,111,Hibernating,5.19351225218191,0.6931471805599453,2,Lost,-2.582386302287189,1.6428015489263155
15456,283,3,447.22,1,3,2,132,Lost Customer,6.105284183307442,1.3862943611198906,2,Lost,-1.1221817498617321,1.5362101986785563
15457,262,1,237.07,1,1,1,111,Hibernating,5.472564748074418,0.6931471805599453,2,Lost,-1.9626179432578705,0.8526030855451158
15458,25,1,161.64,3,1,1,311,Potential Loyalist,5.091539169320091,0.6931471805599453,1,Needs Attention,-1.0030460353059347,-1.3333462458500625
15460,354,1,216.76,1,1,1,111,Hibernating,5.383393538903156,0.6931471805599453,2,Lost,-2.450940903448349,1.6299275402460978
15462,94,3,234.6,2,3,1,231,At Risk,5.462135451777431,1.3862943611198906,1,Needs Attention,-0.5227229891177808,-0.3089544331235135
15463,29,1,126.14,3,1,1,311,Potential Loyalist,4.845288841508263,0.6931471805599453,1,Needs Attention,-1.1426946166558365,-1.3723696416334725
15464,338,1,1048.85,1,1,3,113,Big Spender (Inactive),6.956402575803658,0.6931471805599453,2,Lost,-1.6050616639435473,1.9626857339819406
15465,20,18,7354.62,3,4,4,344,Loyal Customer,8.903219925879805,2.9444389791664403,3,High Value,2.938786726213653,0.7748869263077283
15466,85,1,334.53,2,1,2,212,Hibernating,5.815711371192059,0.6931471805599453,1,Needs Attention,-0.939293229637057,-0.5913483398819169
15467,9,3,524.88,4,3,2,432,Loyal Customer,6.265073049828404,1.3862943611198906,0,Promising,0.2804870667328957,-0.8106478727765841
15468,51,2,467.51,3,2,2,322,Potential Loyalist,6.149557446167864,1.0986122886681098,1,Needs Attention,-0.24163853827829168,-0.6069032377519546
15469,50,2,538.55,3,2,2,322,Potential Loyalist,6.290735458809743,1.0986122886681098,1,Needs Attention,-0.1678284139363614,-0.5732272455036302
15471,2,1,469.48,4,1,2,412,New Customer,6.153753450151701,0.6931471805599453,1,Needs Attention,-0.37288735749602725,-1.2152370376590618
15472,113,1,371.56,2,1,2,212,Hibernating,5.920398098674122,0.6931471805599453,1,Needs Attention,-1.0235066904168857,-0.315164790988653
15473,14,7,1771.2,4,4,4,444,Champion,7.479976991613202,2.0794415416798357,0,Promising,1.4827120231382216,-0.09197190261579428
15475,77,1,454.11,2,1,2,212,Hibernating,6.120539147973894,0.6931471805599453,1,Needs Attention,-0.7516880371712416,-0.5696871273044781
15478,40,2,1441.42,3,2,3,323,Hibernating,7.274077537572236,1.0986122886681098,0,Promising,0.3609494101628834,-0.365189850895825
15480,116,1,905.5,2,1,3,213,Big Spender (Inactive),6.809591030194905,0.6931471805599453,1,Needs Attention,-0.6035736285625367,-0.0217891081105499
15482,16,12,11054.96,4,4,4,444,Champion,9.3107249280559,2.5649493574615367,3,High Value,2.810755105607883,0.6926588344472406
15483,161,4,233.81,1,3,1,131,Lost Customer,5.458776676484857,1.6094379124341003,1,Needs Attention,-0.6445378730308403,0.37542748640298157
15484,1,4,3594.31,4,3,4,434,Loyal Customer,8.187385497313695,1.6094379124341003,0,Promising,1.4620769113252412,-0.20323461820035463
15485,30,3,2575.0,3,3,4,334,Loyal Customer,7.853993087224244,1.3862943611198906,0,Promising,0.9552706229032665,-0.14971496644589755
15488,93,1,91.32,2,1,1,211,Hibernating,4.52526080275979,0.6931471805599453,1,Needs Attention,-1.6084474676105232,-0.9091360472161246
15489,23,3,1134.28,3,3,3,333,Loyal Customer,7.034634595526282,1.3862943611198906,0,Promising,0.5887940380834998,-0.45707071386247333
15491,95,6,3100.09,2,4,4,244,At Risk,8.039508941575132,1.9459101490553132,0,Promising,1.242594565670976,0.7243961656997631
15492,28,2,659.4599999999999,3,2,2,322,Potential Loyalist,6.492936561946857,1.0986122886681098,1,Needs Attention,0.03731642291627296,-0.7047652302456386
15493,33,5,2001.8,3,4,4,344,Loyal Customer,7.60230148045579,1.791759469228055,0,Promising,1.1879778234127496,-0.017798044913578247
15494,21,2,1299.23,3,2,3,323,Hibernating,7.170296450877509,1.0986122886681098,0,Promising,0.40209657616216604,-0.5624378215418022
15497,18,2,1262.2,4,2,3,423,New Customer,7.141403462941432,1.0986122886681098,0,Promising,0.4024831540249463,-0.597339766909644
15498,3,27,13316.4,4,4,4,444,Champion,9.496826729846124,3.332204510175204,3,High Value,3.665011075131013,0.9780478152557254
15500,8,4,1131.56,4,3,3,433,Loyal Customer,7.032235836086242,1.6094379124341003,0,Promising,0.8638614005044968,-0.489112086520778
15502,16,12,10384.93,4,4,4,444,Champion,9.248207284539456,2.5649493574615367,3,High Value,2.7802106500435806,0.6738756541151614
15503,363,1,147.09,1,1,1,111,Hibernating,4.997820197049412,0.6931471805599453,2,Lost,-2.682830535895367,1.592747026824053
15504,81,1,52.83,2,1,1,211,Hibernating,3.985830932572866,0.6931471805599453,1,Needs Attention,-1.8139868463301012,-1.176090274738253
15505,53,5,3610.96,2,4,4,244,At Risk,8.192005840278435,1.791759469228055,0,Promising,1.3794055194550177,0.3341840506055694
15506,23,3,979.26,3,3,3,333,Loyal Customer,6.88781784259962,1.3862943611198906,0,Promising,0.5170632828338372,-0.501181230364371
15507,172,1,492.36,1,1,2,112,Hibernating,6.201239130683238,0.6931471805599453,2,Lost,-1.171519379507059,0.2848956201670804
15508,189,6,1000.27,1,4,3,143,Lost Customer,6.909024473214282,1.9459101490553132,0,Promising,0.23584506592699347,1.2063429172917202
15510,331,1,250.0,1,1,1,111,Hibernating,5.5254529391317835,0.6931471805599453,2,Lost,-2.2703453934418145,1.4715798302990548
15511,12,5,909.23,4,4,3,443,Loyal Customer,6.813697314828437,1.791759469228055,0,Promising,0.9042072870502893,-0.4382791924043944
15512,156,2,121.0,1,2,1,121,Lost Customer,4.804021044733257,1.0986122886681098,1,Needs Attention,-1.4066340665385342,-0.09342373859145081
15513,33,19,14758.22,3,4,4,344,Loyal Customer,9.599623251229634,2.995732273553991,3,High Value,3.2630143969822427,1.1206808868305265
15514,12,11,4139.46,4,4,4,444,Champion,8.328562171758088,2.4849066497880004,3,High Value,2.2771566946970605,0.32681692155643144
15516,45,3,62.43,3,3,1,331,Loyal Customer,4.149936935645806,1.3862943611198906,1,Needs Attention,-0.9269471723719336,-1.1314782787514286
15517,233,1,267.03,1,1,1,111,Hibernating,5.591098914544516,0.6931471805599453,2,Lost,-1.7645103914093392,0.634744990203194
15518,64,8,1942.45,2,4,4,244,At Risk,7.572220023179759,2.1972245773362196,0,Promising,1.3935972330676052,0.425431608205636
15520,2,1,343.5,4,1,2,412,New Customer,5.842094090453713,0.6931471805599453,1,Needs Attention,-0.5251558200939572,-1.3088738676180796
15521,40,8,3000.2,3,4,4,344,Loyal Customer,8.006767487671574,2.1972245773362196,3,High Value,1.7219289287360857,0.3462204009452505
15522,33,2,398.84,3,2,2,322,Potential Loyalist,5.991064467086642,1.0986122886681098,1,Needs Attention,-0.23205645315151346,-0.811848794583255
15523,84,1,412.0100000000001,2,1,2,212,Hibernating,6.023471805742962,0.6931471805599453,1,Needs Attention,-0.8329527072671051,-0.5376679206059669
15524,25,1,440.0,3,1,2,312,Potential Loyalist,6.089044875446846,0.6931471805599453,1,Needs Attention,-0.5156913142676485,-1.033649576132673
15525,2,3,825.92,4,3,3,433,Loyal Customer,6.717707955157117,1.3862943611198906,0,Promising,0.5354725781827857,-0.7358382023414426
15526,33,2,148.44,3,2,1,321,Potential Loyalist,5.006894974480533,1.0986122886681098,1,Needs Attention,-0.7128954554524118,-1.1075386513528802
15527,19,8,2429.78,3,4,4,344,Loyal Customer,7.795967472483399,2.1972245773362196,3,High Value,1.7204581113852238,0.0993382399784296
15528,254,1,229.33,1,1,1,111,Hibernating,5.4395130632148145,0.6931471805599453,2,Lost,-1.9400916568689142,0.7727497415662472
15529,23,11,3995.23,3,4,4,344,Loyal Customer,8.293106695669628,2.4849066497880004,3,High Value,2.2066567117983196,0.4123087189037833
15530,22,4,1502.35,3,3,3,333,Loyal Customer,7.315451230241661,1.6094379124341003,0,Promising,0.9345525952663496,-0.2816557177454079
15531,8,2,2007.44,4,2,4,424,New Customer,7.605113580313547,1.0986122886681098,0,Promising,0.677382641358261,-0.54542375321314
15532,25,4,1580.93,3,3,3,333,Loyal Customer,7.366400899561026,1.6094379124341003,0,Promising,0.9449423244828764,-0.24012692912745934
15533,19,3,807.57,3,3,3,333,Loyal Customer,6.695267255355902,1.3862943611198906,0,Promising,0.44232542385086915,-0.5939938452457255
15535,173,4,536.4,1,3,2,132,Lost Customer,6.286742696181391,1.6094379124341003,0,Promising,-0.2980274163615099,0.7290712662454458
15537,163,1,110.92,1,1,1,111,Hibernating,4.717784330357226,0.6931471805599453,2,Lost,-1.852787118742258,-0.23946602740195508
15539,7,1,538.46,4,1,2,412,New Customer,6.290568639224737,0.6931471805599453,1,Needs Attention,-0.33021463705227155,-1.1304295172540342
15540,11,1,213.3,4,1,1,411,New Customer,5.367376902479531,0.6931471805599453,1,Needs Attention,-0.8005987615511044,-1.3728372993171862
15541,114,1,85.13000000000001,2,1,1,211,Hibernating,4.455857782801083,0.6931471805599453,1,Needs Attention,-1.7438763904710088,-0.746439787104245
15543,288,1,127.86,1,1,1,111,Hibernating,4.858726543710496,0.6931471805599453,2,Lost,-2.3882149341377508,0.8954278683168057
15544,9,9,3546.71,4,4,4,444,Champion,8.174057603899483,2.302585092994046,3,High Value,2.0497175828007834,0.1726450840763794
15545,54,2,292.72,2,2,1,221,Hibernating,5.68262693258341,1.0986122886681098,1,Needs Attention,-0.4842712735149917,-0.7209695150826162
15547,7,14,4954.84,4,4,4,444,Champion,8.50832195812781,2.70805020110221,3,High Value,2.592878796932568,0.4369082371203609
15549,77,3,1693.26,2,3,4,234,At Risk,7.435001346315463,1.3862943611198906,0,Promising,0.5233499688949202,0.13519879536374038
15550,4,4,575.63,4,3,2,432,Loyal Customer,6.357200812987149,1.6094379124341003,0,Promising,0.5533944963668427,-0.7268852542372605
15551,37,1,436.06,3,1,2,312,Potential Loyalist,6.080070485442007,0.6931471805599453,1,Needs Attention,-0.5780876512040188,-0.93146125363627
15552,217,1,90.12,1,1,1,111,Hibernating,4.512177319138927,0.6931471805599453,2,Lost,-2.2142938289019845,0.17074104619676497
15553,60,1,437.23,2,1,2,212,Hibernating,6.082743886707506,0.6931471805599453,1,Needs Attention,-0.6879705691281013,-0.7296291422063682
15554,278,1,217.2,1,1,1,111,Hibernating,5.38541207339897,0.6931471805599453,2,Lost,-2.082547337596437,0.966264597182526
15555,12,16,4805.17,4,4,4,444,Champion,8.477655788121927,2.833213344056216,3,High Value,2.6679955395203474,0.5273669807537912
15556,24,1,279.77,3,1,1,311,Potential Loyalist,5.637535828837275,0.6931471805599453,1,Needs Attention,-0.7314523018004285,-1.178044081878754
15557,29,1,473.65,3,1,2,312,Potential Loyalist,6.162577690327807,0.6931471805599453,1,Needs Attention,-0.49910236901237726,-0.9765953832785986
15561,12,4,800.59,4,3,3,433,Loyal Customer,6.686597255202886,1.6094379124341003,0,Promising,0.6756543657516209,-0.5579962923944122
15562,352,1,134.55,1,1,1,111,Hibernating,4.909340575944674,0.6931471805599453,2,Lost,-2.6728819406713638,1.4700194165266918
15563,22,4,1400.44,3,3,3,333,Loyal Customer,7.245255558414779,1.6094379124341003,0,Promising,0.9002568595616176,-0.3027457315126255
15565,50,2,173.16,3,2,1,321,Potential Loyalist,5.159974416926292,1.0986122886681098,1,Needs Attention,-0.7202881429818051,-0.9129599572236503
15567,19,1,186.01,3,1,1,311,Potential Loyalist,5.231162091360629,0.6931471805599453,1,Needs Attention,-0.9058241497317151,-1.3438394089241081
15568,3,3,758.29,4,3,3,433,Loyal Customer,6.6323837861074395,1.3862943611198906,0,Promising,0.4889511542418678,-0.7527331267595931
15569,104,5,1375.71,2,4,3,243,At Risk,7.227451873789157,1.791759469228055,0,Promising,0.6616004625425282,0.4901473330902186
15570,7,12,4165.52,4,4,4,444,Champion,8.334836434002748,2.5649493574615367,3,High Value,2.377470745397696,0.32079348912131567
15571,12,4,650.4300000000001,4,3,2,432,Loyal Customer,6.47916994643317,1.6094379124341003,0,Promising,0.5743109071826311,-0.620317012230801
15572,5,7,2552.86,4,4,4,444,Champion,7.845361219115093,2.0794415416798357,0,Promising,1.7047377920178188,-0.060857129267845915
15573,32,2,607.45,3,2,2,322,Potential Loyalist,6.410914739782809,1.0986122886681098,1,Needs Attention,-0.022094484538720763,-0.694446816841394
15574,178,4,702.25,1,3,3,133,Lost Customer,6.555712447369967,1.6094379124341003,0,Promising,-0.1907874965943134,0.8535841055380974
15576,38,1,940.67,3,1,3,313,Hibernating,6.8476548947291755,0.6931471805599453,1,Needs Attention,-0.2079006596306749,-0.6921031471885853
15577,151,3,258.88,1,3,1,131,Lost Customer,5.5602199860123305,1.3862943611198906,1,Needs Attention,-0.7503570207591902,0.21871673263096744
15578,162,1,127.1,1,1,1,111,Hibernating,4.852811208902689,0.6931471805599453,2,Lost,-1.7819822746941798,-0.2076381192220807
15579,69,2,348.6,2,2,2,222,Hibernating,5.85678964378138,1.0986122886681098,1,Needs Attention,-0.47169462261823003,-0.5375372094880355
15581,121,13,3679.97,2,4,4,244,At Risk,8.210931583386559,2.6390573296152584,3,High Value,1.8334818946237277,1.3131104043725912
15582,25,3,682.9100000000001,3,3,3,333,Loyal Customer,6.527826330017913,1.3862943611198906,0,Promising,0.3315124027537126,-0.5918584919518418
15584,24,4,725.11,3,3,3,333,Loyal Customer,6.58770151849905,1.6094379124341003,0,Promising,0.5693248537299263,-0.48282448516871773
15585,177,1,455.3,1,1,2,112,Hibernating,6.123150487933357,0.6931471805599453,2,Lost,-1.2338429476708068,0.3051361287633056
15587,50,4,913.68,3,3,3,333,Loyal Customer,6.818574277330894,1.6094379124341003,0,Promising,0.5564311419367942,-0.18620961278788603
15589,256,3,478.53,1,3,2,132,Lost Customer,6.172806457538428,1.3862943611198906,2,Lost,-0.9586658647738519,1.3205065545488621
15592,47,1,388.58,3,1,2,312,Potential Loyalist,5.965069235748451,0.6931471805599453,1,Needs Attention,-0.6826172730947138,-0.8786090582866536
15593,71,1,199.8,2,1,1,211,Hibernating,5.302309387817574,0.6931471805599453,1,Needs Attention,-1.1224474612382773,-0.8679633648723248
15594,16,5,1771.78,4,4,4,444,Champion,7.48030421490088,1.791759469228055,0,Promising,1.210556434746751,-0.20303822113304648
15596,101,5,1406.59,2,4,3,243,At Risk,7.249634301131203,1.791759469228055,0,Promising,0.6869411279978873,0.4705907955423708
15597,35,1,324.57,3,1,2,312,Potential Loyalist,5.785577492291319,0.6931471805599453,1,Needs Attention,-0.7123004694726641,-1.0374212900059763
15598,53,1,240.68,2,1,1,211,Hibernating,5.487614537078416,0.6931471805599453,1,Needs Attention,-0.944894767118972,-0.9696161249944548
15599,27,2,761.74,3,2,3,323,Hibernating,6.636917213055248,1.0986122886681098,1,Needs Attention,0.11249584176913043,-0.6702471962829897
15601,11,14,6776.56,4,4,4,444,Champion,8.821372434155471,2.70805020110221,3,High Value,2.726489692252814,0.5659245700837795
15602,8,9,1297.87,4,4,3,443,Loyal Customer,7.16924993468027,2.302585092994046,0,Promising,1.5636296244882244,-0.13798581865153237
15603,79,1,48.48,2,1,1,211,Hibernating,3.901568547524287,0.6931471805599453,1,Needs Attention,-1.8454865886373615,-1.2188873510026885
15604,52,1,216.39,2,1,1,211,Hibernating,5.381692975469088,0.6931471805599453,1,Needs Attention,-0.9918109136527029,-1.0101802288546746
15605,36,5,1198.23,3,4,3,343,Loyal Customer,7.089434963153261,1.791759469228055,0,Promising,0.922901980191672,-0.14566561405628187
15606,61,9,2920.16,2,4,4,244,At Risk,7.9797360766493295,2.302585092994046,3,High Value,1.7033932743701048,0.5687620632023722
15607,337,1,104.76,1,1,1,111,Hibernating,4.6611723761033765,0.6931471805599453,2,Lost,-2.7216157023009715,1.2643524526730285
15608,28,4,1093.68,3,3,3,333,Loyal Customer,6.998217362097996,1.6094379124341003,0,Promising,0.7505547318107202,-0.3245250655076639
15609,184,1,298.48,1,1,1,111,Hibernating,5.702047637362485,0.6931471805599453,2,Lost,-1.4734227369720567,0.23980014027527302
15610,52,1,112.46,2,1,1,211,Hibernating,4.731450351898421,0.6931471805599453,1,Needs Attention,-1.3095021413530252,-1.2055430699847922
15611,10,13,1591.45,4,4,3,443,Loyal Customer,7.373028989779162,2.6390573296152584,3,High Value,1.9607131268246951,0.09118291759845842
15612,36,2,195.15,3,2,1,321,Potential Loyalist,5.278879672655561,1.0986122886681098,1,Needs Attention,-0.5945138980528463,-0.999600756870116
15615,10,23,10399.74,4,4,4,444,Champion,9.249632236444302,3.1780538303479458,3,High Value,3.3696623964650367,0.8960289497134705
15618,33,4,776.851,3,3,3,333,Loyal Customer,6.656534989127213,1.6094379124341003,0,Promising,0.5594462874600835,-0.3834802573674621
15619,11,1,336.40000000000003,4,1,2,412,New Customer,5.821269170111868,0.6931471805599453,1,Needs Attention,-0.5788390882833473,-1.2364671510720395
15620,57,3,1553.18,2,3,3,233,At Risk,7.348703354335633,1.3862943611198906,0,Promising,0.5778732167540767,-0.06553683506716859
15621,4,4,1293.03,4,3,3,433,Loyal Customer,7.165516658717914,1.6094379124341003,0,Promising,0.9483160903861605,-0.4840299346562391
15622,43,9,3709.56,3,4,4,344,Loyal Customer,8.2189380876069,2.302585092994046,3,High Value,1.9072785396573888,0.48330240338986136
15623,141,1,301.03,2,1,1,211,Hibernating,5.7105263501895465,0.6931471805599453,1,Needs Attention,-1.2614050447901641,-0.13348910014527546
15624,117,4,588.13,2,3,2,232,At Risk,6.3786468723710446,1.6094379124341003,0,Promising,0.017595731730176922,0.26722184887172373
15625,104,4,1534.26,2,3,3,233,At Risk,7.336455026785429,1.6094379124341003,0,Promising,0.5484012826979765,0.4413665155672864
15626,75,2,675.8,2,2,3,223,Big Spender (Inactive),6.517375808292013,1.0986122886681098,1,Needs Attention,-0.17795566079766656,-0.28662437077305086
15628,5,9,2870.24,4,4,4,444,Champion,7.962499271193586,2.302585092994046,3,High Value,1.9656930456260122,0.07412166676165342
15630,45,2,1186.35,3,2,3,323,Hibernating,7.079479212140812,1.0986122886681098,0,Promising,0.2417023140907075,-0.37995421863767187
15632,16,8,3285.31,4,4,4,444,Champion,8.097520633770152,2.1972245773362196,3,High Value,1.8822918768515644,0.16371754165984845
15634,17,1,243.55,4,1,1,411,New Customer,5.499419786985366,0.6931471805599453,1,Needs Attention,-0.7650919694327027,-1.2807232121742704
15636,90,2,724.76,2,2,3,223,Big Spender (Inactive),6.587219381659278,1.0986122886681098,1,Needs Attention,-0.21634656227095414,-0.13453434021872868
15637,53,1,223.36,2,1,1,211,Hibernating,5.413251904640136,0.6931471805599453,1,Needs Attention,-0.9812263687980761,-0.9919580857033382
15639,134,1,425.32,2,1,2,212,Hibernating,6.055190237988527,0.6931471805599453,1,Needs Attention,-1.0591712968692701,-0.09111889765594118
15640,4,15,12515.66,4,4,4,444,Champion,9.43481583590086,2.772588722239781,3,High Value,3.118964077167421,0.7179087980496754
15641,105,4,1887.2,2,3,4,234,At Risk,7.543379273298417,1.6094379124341003,0,Promising,0.6446646510300413,0.512276479217801
15643,192,3,664.0,1,3,2,132,Lost Customer,6.499787040655854,1.3862943611198906,2,Lost,-0.4895161858104375,0.8593618247672147
15644,166,4,813.0,1,3,3,133,Lost Customer,6.70196036600254,1.6094379124341003,0,Promising,-0.06132296963216157,0.792639075302981
15645,19,1,612.01,3,1,2,312,Potential Loyalist,6.418381249016855,0.6931471805599453,1,Needs Attention,-0.3257804889916573,-0.9871440781717418
15646,158,3,447.64,1,3,2,132,Lost Customer,6.106220784406171,1.3862943611198906,1,Needs Attention,-0.5174357244411726,0.4439432352505592
15648,204,2,657.35,1,2,2,122,Lost Customer,6.489736704802353,1.0986122886681098,2,Lost,-0.8150850473740218,0.8325814783083268
15649,336,2,816.0,1,2,3,123,Big Spender (Inactive),6.705639094860003,1.0986122886681098,2,Lost,-1.347729468792476,2.0511795728093505
15651,37,3,646.3,3,3,2,332,Loyal Customer,6.472809865551464,1.3862943611198906,0,Promising,0.24662113449269854,-0.5035033298055724
15652,91,1,337.74,2,1,2,212,Hibernating,5.825232851462975,0.6931471805599453,1,Needs Attention,-0.9636471324654371,-0.5360453271947868
15653,93,2,877.4399999999999,2,2,3,223,Big Spender (Inactive),6.7781476070590925,1.0986122886681098,1,Needs Attention,-0.1375670386593457,-0.05094954447070278
15654,9,2,922.53,4,2,3,423,New Customer,6.828203284222655,1.0986122886681098,0,Promising,0.29297065503965747,-0.7701030119202631
15655,243,1,560.67,1,1,2,112,Hibernating,6.330914488818843,0.6931471805599453,2,Lost,-1.4513992797935302,0.944423541320059
15656,45,4,748.5,3,3,3,333,Loyal Customer,6.619406317542652,1.6094379124341003,0,Promising,0.4832945183882957,-0.28975077813972727
15657,23,1,30.0,3,1,1,311,Potential Loyalist,3.4339872044851463,0.6931471805599453,1,Needs Attention,-1.8032131642354365,-1.8488319941361189
15658,190,5,1024.1,1,4,3,143,Lost Customer,6.932545447789356,1.791759469228055,0,Promising,0.10176659933863805,1.1532171289751898
15659,44,1,306.45,3,1,1,311,Potential Loyalist,5.7283124723994785,0.6931471805599453,1,Needs Attention,-0.7837873997781868,-0.9759628581787361
15660,25,9,1600.86,3,4,3,343,Loyal Customer,7.378920733047961,2.302585092994046,0,Promising,1.5838859662416842,0.07359552598929207
15661,317,2,309.8,1,2,2,122,Lost Customer,5.739149618493492,1.0986122886681098,2,Lost,-1.7280786451233439,1.594734256490213
15663,106,1,138.14,2,1,1,211,Hibernating,4.935480620495495,0.6931471805599453,1,Needs Attention,-1.4708709866312706,-0.6722620853310133
15664,51,1,386.43,3,1,2,312,Potential Loyalist,5.959535187313809,0.6931471805599453,1,Needs Attention,-0.7046582914355118,-0.8453101938233276
15665,168,2,2242.01,1,2,4,124,Big Spender (Inactive),7.7155739928250275,1.0986122886681098,0,Promising,-0.042138529673536616,0.8862255464539963
15667,40,1,301.32,3,1,1,311,Potential Loyalist,5.711486059041233,0.6931471805599453,1,Needs Attention,-0.7726711075341185,-1.015979835522531
15668,218,1,76.32000000000001,1,1,1,111,Hibernating,4.34795265434013,0.6931471805599453,2,Lost,-2.2993639336769234,0.13014077786947664
15669,40,4,684.34,3,3,3,333,Loyal Customer,6.529915065486092,1.6094379124341003,0,Promising,0.4637430131731244,-0.3603400076270778
15670,297,1,173.05,1,1,1,111,Hibernating,5.159342614257448,0.6931471805599453,2,Lost,-2.2848506952475436,1.0644102674763234
15671,19,7,2657.13,3,4,4,344,Loyal Customer,7.885378147031288,2.0794415416798357,0,Promising,1.656608693378869,0.07353121597181647
15673,88,4,2881.02,2,3,4,234,At Risk,7.966246716160649,1.6094379124341003,0,Promising,0.9334496472932338,0.4907387636020058
15674,73,5,2446.6,2,4,4,244,At Risk,7.802863231588385,1.791759469228055,0,Promising,1.09259465671148,0.3920754208041543
15675,81,3,323.69,2,3,2,232,At Risk,5.782870880975165,1.3862943611198906,1,Needs Attention,-0.30317420427379177,-0.3262157633485843
15676,19,3,3435.76,3,3,4,334,Loyal Customer,8.142284446073054,1.3862943611198906,0,Promising,1.1492994842377975,-0.1592432163338981
15677,49,1,657.23,3,1,2,312,Potential Loyalist,6.489554414321968,0.6931471805599453,1,Needs Attention,-0.436036398503907,-0.7035487735585813
15678,53,1,352.7,2,1,2,212,Hibernating,5.868449096211435,0.6931471805599453,1,Needs Attention,-0.7588291444483118,-0.8551958781884152
15679,24,4,781.28,3,3,3,333,Loyal Customer,6.6622127327244485,1.6094379124341003,0,Promising,0.605729048512977,-0.4604378836457453
15680,9,3,1333.68,4,3,3,433,Loyal Customer,7.1964468417270915,1.3862943611198906,0,Promising,0.7355314957975218,-0.5308202768243419
15681,25,5,1426.16,3,4,3,343,Loyal Customer,7.263441734527154,1.791759469228055,0,Promising,1.0610944358738668,-0.18953021917101256
15683,117,1,193.75,2,1,1,211,Hibernating,5.271716684750857,0.6931471805599453,1,Needs Attention,-1.3597723823300139,-0.47509702524543784
15687,9,9,2993.1,4,4,4,444,Champion,8.004398964555403,2.302585092994046,3,High Value,1.966826890204823,0.12167181255732579
15689,120,2,254.1,2,2,1,221,Hibernating,5.541655625147766,1.0986122886681098,1,Needs Attention,-0.8722103892740908,-0.18645825555914558
15690,4,2,239.76,4,2,1,421,New Customer,5.48380058667957,1.0986122886681098,1,Needs Attention,-0.33969715987321714,-1.2177254540424456
15691,252,1,136.8,1,1,1,111,Hibernating,4.925803358579558,0.6931471805599453,2,Lost,-2.181407921881067,0.6009269056408117
